reference/007spaciousandopenspacedesign.md	1	空間デザイン 1	https://w-station-hotel.com/wp-content/uploads/elementor/thumbs/1-8-qmn4g1u23g2j646uuzy0nivkqnc0cngh0kkp6axo5c.jpg	assets/reference-images-2026-02-13/by-page/007spaciousandopenspacedesign/007spaciousandopenspacedesign-001-1-8-qmn4g1u23g2j646uuzy0nivkqnc0cngh0kkp6axo5c.jpg
reference/007spaciousandopenspacedesign.md	2	空間デザイン 2	https://w-station-hotel.com/wp-content/uploads/elementor/thumbs/IMG_0528-1024x768-1-qmn4g0w7wm18ui880hje314459gn4ycqofx7p0z2kq.jpg	assets/reference-images-2026-02-13/by-page/007spaciousandopenspacedesign/007spaciousandopenspacedesign-002-IMG_0528-1024x768-1-qmn4g0w7wm18ui880hje314459gn4ycqofx7p0z2kq.jpg
reference/007spaciousandopenspacedesign.md	3	空間デザイン 3	https://w-station-hotel.com/wp-content/uploads/elementor/thumbs/3-7-qmn4g2rwaa3thq5hpicn80n1c17dkck7cp86nkwbkw.jpg	assets/reference-images-2026-02-13/by-page/007spaciousandopenspacedesign/007spaciousandopenspacedesign-003-3-7-qmn4g2rwaa3thq5hpicn80n1c17dkck7cp86nkwbkw.jpg
reference/007spaciousandopenspacedesign.md	4	空間デザイン 4	https://w-station-hotel.com/wp-content/uploads/elementor/thumbs/4-6-qmn4g2rwaa3thq5hpicn80n1c17dkck7cp86nkwa8a.jpg	assets/reference-images-2026-02-13/by-page/007spaciousandopenspacedesign/007spaciousandopenspacedesign-004-4-6-qmn4g2rwaa3thq5hpicn80n1c17dkck7cp86nkwa8a.jpg
reference/007spaciousandopenspacedesign.md	5	空間デザイン 5	https://w-station-hotel.com/wp-content/uploads/elementor/thumbs/5-5-qmn4g3pqh453tc44k0r9siehxf2qs1nxotvo4uuxeo.jpg	assets/reference-images-2026-02-13/by-page/007spaciousandopenspacedesign/007spaciousandopenspacedesign-005-5-5-qmn4g3pqh453tc44k0r9siehxf2qs1nxotvo4uuxeo.jpg
reference/007spaciousandopenspacedesign.md	6	空間デザイン 6	https://w-station-hotel.com/wp-content/uploads/elementor/thumbs/6-5-qmn4g4nkny6e4y2rej5wd05yisy3zqro0yj5m4tj8q.jpg	assets/reference-images-2026-02-13/by-page/007spaciousandopenspacedesign/007spaciousandopenspacedesign-006-6-5-qmn4g4nkny6e4y2rej5wd05yisy3zqro0yj5m4tj8q.jpg
reference/002access.md	1	アクセス	https://w-station-hotel.com/wp-content/uploads/2024/04/IMG_0603-300x253-1.jpg	assets/reference-images-2026-02-13/by-page/002access/002access-001-IMG_0603-300x253-1.jpg
reference/004booking.md	1	ゴッホの部屋	https://w-station-hotel.com/wp-content/uploads/elementor/thumbs/van-goghs-r2-qmeci3niu1b5c2u3d5h9c8rkjistava89ij0ndn088.jpg	assets/reference-images-2026-02-13/by-page/004booking/004booking-001-van-goghs-r2-qmeci3niu1b5c2u3d5h9c8rkjistava89ij0ndn088.jpg
reference/004booking.md	2	モディリアーニの部屋	https://w-station-hotel.com/wp-content/uploads/elementor/thumbs/Modigliani-qmeclmjqgo4uvfprs6bw6uqsqjfd609zqylkfqeuw8.jpg	assets/reference-images-2026-02-13/by-page/004booking/004booking-002-Modigliani-qmeclmjqgo4uvfprs6bw6uqsqjfd609zqylkfqeuw8.jpg
reference/004booking.md	3	キスリングの部屋	https://w-station-hotel.com/wp-content/uploads/elementor/thumbs/kiss-ring-qmecmgmkjda16yi2wjbyen5jqvb40blej3h3sl69d4.jpg	assets/reference-images-2026-02-13/by-page/004booking/004booking-003-kiss-ring-qmecmgmkjda16yi2wjbyen5jqvb40blej3h3sl69d4.jpg
reference/004booking.md	4	ゴーギャンの部屋	https://w-station-hotel.com/wp-content/uploads/elementor/thumbs/Gauguin-qmecn9rkf8dx6vbr6dxe1xsu5tbhmxt2z3p5o5z208.jpg	assets/reference-images-2026-02-13/by-page/004booking/004booking-004-Gauguin-qmecn9rkf8dx6vbr6dxe1xsu5tbhmxt2z3p5o5z208.jpg
reference/004booking.md	5	リキテンスタインの部屋	https://w-station-hotel.com/wp-content/uploads/elementor/thumbs/lichtensteins-r-1-qmecoh055m140xky5wm88mw1hjedh0kqh1phqw6y20.jpg	assets/reference-images-2026-02-13/by-page/004booking/004booking-005-lichtensteins-r-1-qmecoh055m140xky5wm88mw1hjedh0kqh1phqw6y20.jpg
reference/004booking.md	6	ロートレックの部屋	https://w-station-hotel.com/wp-content/uploads/elementor/thumbs/lautrec-qmecpa551h500uemfr7nvxjbwher3msex1xjmgzqp4.jpg	assets/reference-images-2026-02-13/by-page/004booking/004booking-006-lautrec-qmecpa551h500uemfr7nvxjbwher3msex1xjmgzqp4.jpg
reference/004booking.md	7	夢二の部屋	https://w-station-hotel.com/wp-content/uploads/elementor/thumbs/Yumeji-r-1-qmecql52j6xc5cictbj0clodlqz3shyzrijtmb2220.jpg	assets/reference-images-2026-02-13/by-page/004booking/004booking-007-Yumeji-r-1-qmecql52j6xc5cictbj0clodlqz3shyzrijtmb2220.jpg
reference/004booking.md	8	ミロの部屋	https://w-station-hotel.com/wp-content/uploads/elementor/thumbs/milos-room-qmecrbgjujxd6fg4jmwkaf1a8jdds0vh74tf21z17s.jpg	assets/reference-images-2026-02-13/by-page/004booking/004booking-008-milos-room-qmecrbgjujxd6fg4jmwkaf1a8jdds0vh74tf21z17s.jpg
reference/015surroundingspots.md	1	周辺スポット1	https://w-station-hotel.com/wp-content/uploads/2024/04/IMG_0560-1024x790-2.jpg	assets/reference-images-2026-02-13/by-page/015surroundingspots/015surroundingspots-001-IMG_0560-1024x790-2.jpg
reference/015surroundingspots.md	2	周辺スポット2	https://w-station-hotel.com/wp-content/uploads/2024/04/IMG_0499-1024x529-2.jpg	assets/reference-images-2026-02-13/by-page/015surroundingspots/015surroundingspots-002-IMG_0499-1024x529-2.jpg
reference/010sentopainter.md	1	銭湯絵師作品 1	https://w-station-hotel.com/wp-content/uploads/2024/04/1-3.jpg	assets/reference-images-2026-02-13/by-page/010sentopainter/010sentopainter-001-1-3.jpg
reference/010sentopainter.md	2	銭湯絵師作品 2	https://w-station-hotel.com/wp-content/uploads/2024/04/2-2.jpg	assets/reference-images-2026-02-13/by-page/010sentopainter/010sentopainter-002-2-2.jpg
reference/010sentopainter.md	3	銭湯絵師作品 3	https://w-station-hotel.com/wp-content/uploads/2024/04/3-2.jpg	assets/reference-images-2026-02-13/by-page/010sentopainter/010sentopainter-003-3-2.jpg
reference/010sentopainter.md	4	銭湯絵師作品 4	https://w-station-hotel.com/wp-content/uploads/2024/04/4-2.jpg	assets/reference-images-2026-02-13/by-page/010sentopainter/010sentopainter-004-4-2.jpg
reference/010sentopainter.md	5	銭湯絵師作品 5	https://w-station-hotel.com/wp-content/uploads/2024/04/5-1.jpg	assets/reference-images-2026-02-13/by-page/010sentopainter/010sentopainter-005-5-1.jpg
reference/010sentopainter.md	6	銭湯絵師作品 6	https://w-station-hotel.com/wp-content/uploads/2024/04/6-1.jpg	assets/reference-images-2026-02-13/by-page/010sentopainter/010sentopainter-006-6-1.jpg
reference/010sentopainter.md	7	銭湯絵師作品 7	https://w-station-hotel.com/wp-content/uploads/2024/04/7-1.jpg	assets/reference-images-2026-02-13/by-page/010sentopainter/010sentopainter-007-7-1.jpg
reference/010sentopainter.md	8	銭湯絵師作品 8	https://w-station-hotel.com/wp-content/uploads/2024/04/8-1.jpg	assets/reference-images-2026-02-13/by-page/010sentopainter/010sentopainter-008-8-1.jpg
reference/010sentopainter.md	9	銭湯絵師作品 9	https://w-station-hotel.com/wp-content/uploads/2024/04/9.jpg	assets/reference-images-2026-02-13/by-page/010sentopainter/010sentopainter-009-9.jpg
reference/010sentopainter.md	10	銭湯絵師作品 10	https://w-station-hotel.com/wp-content/uploads/2024/04/10.jpg	assets/reference-images-2026-02-13/by-page/010sentopainter/010sentopainter-010-10.jpg
reference/010sentopainter.md	11	銭湯絵師作品 11	https://w-station-hotel.com/wp-content/uploads/2024/04/11.jpg	assets/reference-images-2026-02-13/by-page/010sentopainter/010sentopainter-011-11.jpg
reference/010sentopainter.md	12	銭湯絵師作品 12	https://w-station-hotel.com/wp-content/uploads/2024/04/12.jpg	assets/reference-images-2026-02-13/by-page/010sentopainter/010sentopainter-012-12.jpg
reference/010sentopainter.md	13	銭湯絵師作品 13	https://w-station-hotel.com/wp-content/uploads/2024/04/13.jpg	assets/reference-images-2026-02-13/by-page/010sentopainter/010sentopainter-013-13.jpg
reference/010sentopainter.md	14	銭湯絵師作品 14	https://w-station-hotel.com/wp-content/uploads/2024/04/14.jpg	assets/reference-images-2026-02-13/by-page/010sentopainter/010sentopainter-014-14.jpg
reference/012opendiningkitchen.md	1	ダイニング1	https://w-station-hotel.com/wp-content/uploads/2024/04/1-4.jpg	assets/reference-images-2026-02-13/by-page/012opendiningkitchen/012opendiningkitchen-001-1-4.jpg
reference/012opendiningkitchen.md	2	ダイニング2	https://w-station-hotel.com/wp-content/uploads/2024/04/2-3.jpg	assets/reference-images-2026-02-13/by-page/012opendiningkitchen/012opendiningkitchen-002-2-3.jpg
reference/012opendiningkitchen.md	3	ダイニング3	https://w-station-hotel.com/wp-content/uploads/2024/04/3-3.jpg	assets/reference-images-2026-02-13/by-page/012opendiningkitchen/012opendiningkitchen-003-3-3.jpg
reference/013newyorkbar.md	1	New York BAR 1	https://w-station-hotel.com/wp-content/uploads/2024/04/IMG_0540-1-300x300-1.jpg	assets/reference-images-2026-02-13/by-page/013newyorkbar/013newyorkbar-001-IMG_0540-1-300x300-1.jpg
reference/013newyorkbar.md	2	New York BAR 2	https://w-station-hotel.com/wp-content/uploads/2024/04/IMG_0545-300x144-1.jpg	assets/reference-images-2026-02-13/by-page/013newyorkbar/013newyorkbar-002-IMG_0545-300x144-1.jpg
reference/013newyorkbar.md	3	New York BAR 3	https://w-station-hotel.com/wp-content/uploads/2024/04/IMG_0180-300x225-1.jpg	assets/reference-images-2026-02-13/by-page/013newyorkbar/013newyorkbar-003-IMG_0180-300x225-1.jpg
reference/013newyorkbar.md	4	New York BAR 4	https://w-station-hotel.com/wp-content/uploads/2024/04/IMG_0776-768x1024-1.jpg	assets/reference-images-2026-02-13/by-page/013newyorkbar/013newyorkbar-004-IMG_0776-768x1024-1.jpg
reference/009lightinganddesign.md	1	照明とデザイン 1	https://w-station-hotel.com/wp-content/uploads/2024/04/1-6.jpg	assets/reference-images-2026-02-13/by-page/009lightinganddesign/009lightinganddesign-001-1-6.jpg
reference/009lightinganddesign.md	2	照明とデザイン 2	https://w-station-hotel.com/wp-content/uploads/2024/04/2-4-255x300.jpg	assets/reference-images-2026-02-13/by-page/009lightinganddesign/009lightinganddesign-002-2-4-255x300.jpg
reference/009lightinganddesign.md	3	照明とデザイン 3	https://w-station-hotel.com/wp-content/uploads/2024/04/3-5.jpg	assets/reference-images-2026-02-13/by-page/009lightinganddesign/009lightinganddesign-003-3-5.jpg
reference/009lightinganddesign.md	4	照明とデザイン 4	https://w-station-hotel.com/wp-content/uploads/2024/04/4-4-217x300.jpg	assets/reference-images-2026-02-13/by-page/009lightinganddesign/009lightinganddesign-004-4-4-217x300.jpg
reference/009lightinganddesign.md	5	照明とデザイン 5	https://w-station-hotel.com/wp-content/uploads/2024/04/5-3.jpg	assets/reference-images-2026-02-13/by-page/009lightinganddesign/009lightinganddesign-005-5-3.jpg
reference/009lightinganddesign.md	6	照明とデザイン 6	https://w-station-hotel.com/wp-content/uploads/2024/04/6-3.jpg	assets/reference-images-2026-02-13/by-page/009lightinganddesign/009lightinganddesign-006-6-3.jpg
reference/009lightinganddesign.md	7	照明とデザイン 7	https://w-station-hotel.com/wp-content/uploads/2024/04/7-3.jpg	assets/reference-images-2026-02-13/by-page/009lightinganddesign/009lightinganddesign-007-7-3.jpg
reference/009lightinganddesign.md	8	照明とデザイン 8	https://w-station-hotel.com/wp-content/uploads/2024/04/8-3.jpg	assets/reference-images-2026-02-13/by-page/009lightinganddesign/009lightinganddesign-008-8-3.jpg
reference/009lightinganddesign.md	9	照明とデザイン 9	https://w-station-hotel.com/wp-content/uploads/2024/04/9-2.jpg	assets/reference-images-2026-02-13/by-page/009lightinganddesign/009lightinganddesign-009-9-2.jpg
reference/009lightinganddesign.md	10	照明とデザイン 10	https://w-station-hotel.com/wp-content/uploads/2024/04/10-2.jpg	assets/reference-images-2026-02-13/by-page/009lightinganddesign/009lightinganddesign-010-10-2.jpg
reference/008howtospendworkation.md	1	朝	https://w-station-hotel.com/wp-content/uploads/elementor/thumbs/1-9-qmn57hqfmbmw4abvmcywy3l12m2s2jed4e80k48wqy.jpg	assets/reference-images-2026-02-13/by-page/008howtospendworkation/008howtospendworkation-001-1-9-qmn57hqfmbmw4abvmcywy3l12m2s2jed4e80k48wqy.jpg
reference/008howtospendworkation.md	2	昼	https://w-station-hotel.com/wp-content/uploads/elementor/thumbs/2-qmn5fvgmk53xn45lohe5ohfzrarlpdo79vmvlxtj6k.webp	assets/reference-images-2026-02-13/by-page/008howtospendworkation/008howtospendworkation-002-2-qmn5fvgmk53xn45lohe5ohfzrarlpdo79vmvlxtj6k.webp
reference/008howtospendworkation.md	3	夜	https://w-station-hotel.com/wp-content/uploads/elementor/thumbs/3-qmn5g4v0ghgsv7ry5lgfdf2lp5h9ucpin65qepflc6.jpeg	assets/reference-images-2026-02-13/by-page/008howtospendworkation/008howtospendworkation-003-3-qmn5g4v0ghgsv7ry5lgfdf2lp5h9ucpin65qepflc6.jpeg
reference/005self-check-in.md	1	チェックイン時間	https://w-station-hotel.com/wp-content/uploads/elementor/thumbs/checkin-hour-3-qqn3j37wos59k4ygv80cvngyytzw73itzoxfyc103m.png	assets/reference-images-2026-02-13/by-page/005self-check-in/005self-check-in-001-checkin-hour-3-qqn3j37wos59k4ygv80cvngyytzw73itzoxfyc103m.png
reference/011galleryartworks.md	1	アート作品 1	https://w-station-hotel.com/wp-content/uploads/2024/04/1-5.jpg	assets/reference-images-2026-02-13/by-page/011galleryartworks/011galleryartworks-001-1-5.jpg
reference/011galleryartworks.md	2	アート作品 2	https://w-station-hotel.com/wp-content/uploads/2024/04/2-225x300.jpeg	assets/reference-images-2026-02-13/by-page/011galleryartworks/011galleryartworks-002-2-225x300.jpeg
reference/011galleryartworks.md	3	アート作品 3	https://w-station-hotel.com/wp-content/uploads/2024/04/3-4.jpg	assets/reference-images-2026-02-13/by-page/011galleryartworks/011galleryartworks-003-3-4.jpg
reference/011galleryartworks.md	4	アート作品 4	https://w-station-hotel.com/wp-content/uploads/2024/04/4-3.jpg	assets/reference-images-2026-02-13/by-page/011galleryartworks/011galleryartworks-004-4-3.jpg
reference/011galleryartworks.md	5	アート作品 5	https://w-station-hotel.com/wp-content/uploads/2024/04/5-2.jpg	assets/reference-images-2026-02-13/by-page/011galleryartworks/011galleryartworks-005-5-2.jpg
reference/011galleryartworks.md	6	アート作品 6	https://w-station-hotel.com/wp-content/uploads/2024/04/6-2.jpg	assets/reference-images-2026-02-13/by-page/011galleryartworks/011galleryartworks-006-6-2.jpg
reference/011galleryartworks.md	7	アート作品 7	https://w-station-hotel.com/wp-content/uploads/2024/04/7-2.jpg	assets/reference-images-2026-02-13/by-page/011galleryartworks/011galleryartworks-007-7-2.jpg
reference/011galleryartworks.md	8	アート作品 8	https://w-station-hotel.com/wp-content/uploads/2024/04/8-2.jpg	assets/reference-images-2026-02-13/by-page/011galleryartworks/011galleryartworks-008-8-2.jpg
reference/011galleryartworks.md	9	アート作品 9	https://w-station-hotel.com/wp-content/uploads/2024/04/9-1.jpg	assets/reference-images-2026-02-13/by-page/011galleryartworks/011galleryartworks-009-9-1.jpg
reference/011galleryartworks.md	10	アート作品 10	https://w-station-hotel.com/wp-content/uploads/2024/04/10-1.jpg	assets/reference-images-2026-02-13/by-page/011galleryartworks/011galleryartworks-010-10-1.jpg
reference/011galleryartworks.md	11	アート作品 11	https://w-station-hotel.com/wp-content/uploads/2024/04/11-1.jpg	assets/reference-images-2026-02-13/by-page/011galleryartworks/011galleryartworks-011-11-1.jpg
reference/011galleryartworks.md	12	アート作品 12	https://w-station-hotel.com/wp-content/uploads/2024/04/12-1.jpg	assets/reference-images-2026-02-13/by-page/011galleryartworks/011galleryartworks-012-12-1.jpg
reference/011galleryartworks.md	13	アート作品 13	https://w-station-hotel.com/wp-content/uploads/2024/04/13-1.jpg	assets/reference-images-2026-02-13/by-page/011galleryartworks/011galleryartworks-013-13-1.jpg
reference/011galleryartworks.md	14	アート作品 14	https://w-station-hotel.com/wp-content/uploads/2024/04/14-1.jpg	assets/reference-images-2026-02-13/by-page/011galleryartworks/011galleryartworks-014-14-1.jpg
reference/011galleryartworks.md	15	アート作品 15	https://w-station-hotel.com/wp-content/uploads/2024/04/15.jpg	assets/reference-images-2026-02-13/by-page/011galleryartworks/011galleryartworks-015-15.jpg
reference/011galleryartworks.md	16	アート作品 16	https://w-station-hotel.com/wp-content/uploads/2024/04/16.jpg	assets/reference-images-2026-02-13/by-page/011galleryartworks/011galleryartworks-016-16.jpg
reference/011galleryartworks.md	17	アート作品 17	https://w-station-hotel.com/wp-content/uploads/2024/04/17.jpg	assets/reference-images-2026-02-13/by-page/011galleryartworks/011galleryartworks-017-17.jpg
reference/011galleryartworks.md	18	アート作品 18	https://w-station-hotel.com/wp-content/uploads/2024/04/18.jpg	assets/reference-images-2026-02-13/by-page/011galleryartworks/011galleryartworks-018-18.jpg
reference/011galleryartworks.md	19	アート作品 19	https://w-station-hotel.com/wp-content/uploads/2024/04/19.jpg	assets/reference-images-2026-02-13/by-page/011galleryartworks/011galleryartworks-019-19.jpg
reference/011galleryartworks.md	20	アート作品 20	https://w-station-hotel.com/wp-content/uploads/2024/04/20.jpg	assets/reference-images-2026-02-13/by-page/011galleryartworks/011galleryartworks-020-20.jpg
reference/011galleryartworks.md	21	アート作品 21	https://w-station-hotel.com/wp-content/uploads/2024/04/21.jpg	assets/reference-images-2026-02-13/by-page/011galleryartworks/011galleryartworks-021-21.jpg
reference/011galleryartworks.md	22	アート作品 22	https://w-station-hotel.com/wp-content/uploads/2024/04/22.jpg	assets/reference-images-2026-02-13/by-page/011galleryartworks/011galleryartworks-022-22.jpg
reference/011galleryartworks.md	23	アート作品 23	https://w-station-hotel.com/wp-content/uploads/2024/04/23.jpg	assets/reference-images-2026-02-13/by-page/011galleryartworks/011galleryartworks-023-23.jpg
reference/011galleryartworks.md	24	アート作品 24	https://w-station-hotel.com/wp-content/uploads/2024/04/24.jpg	assets/reference-images-2026-02-13/by-page/011galleryartworks/011galleryartworks-024-24.jpg
reference/011galleryartworks.md	25	アート作品 25	https://w-station-hotel.com/wp-content/uploads/2024/04/25.jpg	assets/reference-images-2026-02-13/by-page/011galleryartworks/011galleryartworks-025-25.jpg
reference/001w-station-hotel.md	1	W.STATION HOTEL	https://w-station-hotel.com/wp-content/uploads/elementor/thumbs/PC-1-qm95v3ntrt8wsym9p7q8dlwnbrqhoap7ah3rx496y8.jpg	assets/reference-images-2026-02-13/by-page/001w-station-hotel/001w-station-hotel-001-PC-1-qm95v3ntrt8wsym9p7q8dlwnbrqhoap7ah3rx496y8.jpg
reference/001w-station-hotel.md	2	世界のKEN	https://w-station-hotel.com/wp-content/uploads/2024/04/1_R-1.jpg	assets/reference-images-2026-02-13/by-page/001w-station-hotel/001w-station-hotel-002-1_R-1.jpg
reference/001w-station-hotel.md	3	New York(入浴)BAR	https://w-station-hotel.com/wp-content/uploads/2024/04/2-1.jpg	assets/reference-images-2026-02-13/by-page/001w-station-hotel/001w-station-hotel-003-2-1.jpg
reference/001w-station-hotel.md	4	銭湯絵師・中島盛夫画	https://w-station-hotel.com/wp-content/uploads/2024/04/3-1.jpg	assets/reference-images-2026-02-13/by-page/001w-station-hotel/001w-station-hotel-004-3-1.jpg
reference/001w-station-hotel.md	5	オープン・ダイニングキッチン	https://w-station-hotel.com/wp-content/uploads/2024/04/4-1.jpg	assets/reference-images-2026-02-13/by-page/001w-station-hotel/001w-station-hotel-005-4-1.jpg
reference/001w-station-hotel.md	6	無人チェックイン	https://w-station-hotel.com/wp-content/uploads/2024/04/5.jpg	assets/reference-images-2026-02-13/by-page/001w-station-hotel/001w-station-hotel-006-5.jpg
reference/001w-station-hotel.md	7	画廊&アート作品	https://w-station-hotel.com/wp-content/uploads/2024/04/6.jpg	assets/reference-images-2026-02-13/by-page/001w-station-hotel/001w-station-hotel-007-6.jpg
reference/001w-station-hotel.md	8	駅前ホテル・アクセス	https://w-station-hotel.com/wp-content/uploads/2024/04/7.jpg	assets/reference-images-2026-02-13/by-page/001w-station-hotel/001w-station-hotel-008-7.jpg
reference/001w-station-hotel.md	9	照明とデザイン	https://w-station-hotel.com/wp-content/uploads/2024/04/8.jpg	assets/reference-images-2026-02-13/by-page/001w-station-hotel/001w-station-hotel-009-8.jpg
reference/001w-station-hotel.md	10	エコホテル	https://w-station-hotel.com/wp-content/uploads/2024/04/IMG_0514-760x460-1.jpg	assets/reference-images-2026-02-13/by-page/001w-station-hotel/001w-station-hotel-010-IMG_0514-760x460-1.jpg
reference/001w-station-hotel.md	11	空間デザイン	https://w-station-hotel.com/wp-content/uploads/2024/04/IMG_0526-760x460-1.jpg	assets/reference-images-2026-02-13/by-page/001w-station-hotel/001w-station-hotel-011-IMG_0526-760x460-1.jpg
reference/001w-station-hotel.md	12	コンセプト	https://w-station-hotel.com/wp-content/uploads/2024/04/IMG_1064-760x460-1.jpg	assets/reference-images-2026-02-13/by-page/001w-station-hotel/001w-station-hotel-012-IMG_1064-760x460-1.jpg
reference/001w-station-hotel.md	13	宿泊予約	https://w-station-hotel.com/wp-content/uploads/2024/04/IMG_0498-760x460-1.jpg	assets/reference-images-2026-02-13/by-page/001w-station-hotel/001w-station-hotel-013-IMG_0498-760x460-1.jpg
reference/001w-station-hotel.md	14	周辺スポット	https://w-station-hotel.com/wp-content/uploads/2024/04/IMG_0499-760x460-1.jpg	assets/reference-images-2026-02-13/by-page/001w-station-hotel/001w-station-hotel-014-IMG_0499-760x460-1.jpg
reference/001w-station-hotel.md	15	Japanese	https://w-station-hotel.com/wp-content/plugins/translatepress-multilingual/assets/images/flags/ja.png	assets/reference-images-2026-02-13/by-page/001w-station-hotel/001w-station-hotel-015-ja.png
reference/001w-station-hotel.md	16	English	https://w-station-hotel.com/wp-content/plugins/translatepress-multilingual/assets/images/flags/en_US.png	assets/reference-images-2026-02-13/by-page/001w-station-hotel/001w-station-hotel-016-en_US.png
reference/014sekainoken.md	1	世界のKEN 1	https://w-station-hotel.com/wp-content/uploads/2024/04/IMG_1071-768x716-1.jpg	assets/reference-images-2026-02-13/by-page/014sekainoken/014sekainoken-001-IMG_1071-768x716-1.jpg
reference/014sekainoken.md	2	世界のKEN 2	https://w-station-hotel.com/wp-content/uploads/2024/04/IMG_1066-300x244-1.jpg	assets/reference-images-2026-02-13/by-page/014sekainoken/014sekainoken-002-IMG_1066-300x244-1.jpg
reference/014sekainoken.md	3	世界のKEN 3	https://w-station-hotel.com/wp-content/uploads/2024/04/IMG_1058-202x300-1.jpg	assets/reference-images-2026-02-13/by-page/014sekainoken/014sekainoken-003-IMG_1058-202x300-1.jpg
reference/014sekainoken.md	4	世界のKEN 4	https://w-station-hotel.com/wp-content/uploads/2024/04/IMG_1551-225x300-1.jpg	assets/reference-images-2026-02-13/by-page/014sekainoken/014sekainoken-004-IMG_1551-225x300-1.jpg
reference/006eco-friendlyhotel.md	1	エコホテル	https://w-station-hotel.com/wp-content/uploads/2024/04/IMG_0514-2-300x172.jpg	assets/reference-images-2026-02-13/by-page/006eco-friendlyhotel/006eco-friendlyhotel-001-IMG_0514-2-300x172.jpg
reference/006eco-friendlyhotel.md	2	館内	https://w-station-hotel.com/wp-content/uploads/2024/04/IMG_0524-1-1024x744-1-300x218.jpg	assets/reference-images-2026-02-13/by-page/006eco-friendlyhotel/006eco-friendlyhotel-002-IMG_0524-1-1024x744-1-300x218.jpg
reference/006eco-friendlyhotel.md	3	ZEB	https://w-station-hotel.com/wp-content/uploads/2024/04/image-png-3-1024x593.webp	assets/reference-images-2026-02-13/by-page/006eco-friendlyhotel/006eco-friendlyhotel-003-image-png-3-1024x593.webp
reference/006eco-friendlyhotel.md	4	BELS認証	https://w-station-hotel.com/wp-content/uploads/elementor/thumbs/ZEB-qmn05lyqmlh6a2xlm5h4yo16fbervb9q5vyiy0csiy.webp	assets/reference-images-2026-02-13/by-page/006eco-friendlyhotel/006eco-friendlyhotel-004-ZEB-qmn05lyqmlh6a2xlm5h4yo16fbervb9q5vyiy0csiy.webp
